FOR CLOSURE OF,SOURCE FILE,TAX ID,RECEIPT NUMBER,WORKER ID,PERIOD OF PROVISION,TAX ID - RECEIPT NUMBER,RECEIPT AMOUNT,REQUESTED AMOUNT,PROVISION CODE,WORKER ID - PERIOD OF PROVISION -  PROVISION CODE,WORKER ID - PERIOD OF PROVISION -  RECEIPT AMOUNT,SECOND PROVISION CODE,SECOND WORKER ID NUMBER,THIRD PROVISION CODE,SECOND PERIOD OF PROVISION,WORKER ID - PERIOD OF PROVISION -  RECEIPT NUMBER,WORKER ID -  RECEIPT NUMBER,RECEIPT PREFIX,RECEIPT TYPE,EMISSION TYPE,AUTHORIZATION CODE,RECEIPT EMISSION DATE,CBU 1,CBU 2
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,55300739842,976,27248665567,201705,55300739842-976,8646,8646,91,27248665567-201705-91,27248665567-201705-8646,91,29520966633,91,201705,29520966633-201705-976,29520966633-976,0001,05,I,43134093510007,01/06/2017,436710217,59225504413530
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,74750315617,975,10815413190,201705,74750315617-975,13886,13886,90,10815413190-201705-90,10815413190-201705-13886,90,60048693176,90,201705,60048693176-201705-975,60048693176-975,0001,05,I,43134093510007,01/06/2017,376954943,24349582942723
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,86076782597,971,74093917042,201705,86076782597-971,13886,13886,90,74093917042-201705-90,74093917042-201705-13886,90,93534721686,90,201705,93534721686-201705-971,93534721686-971,0001,05,I,43134093510007,01/06/2017,404611583,24034415235450
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,13015012137,972,28849173188,201705,13015012137-972,13886,13886,90,28849173188-201705-90,28849173188-201705-13886,90,55786922464,90,201705,55786922464-201705-972,55786922464-972,0001,05,I,43134093510007,01/06/2017,146629874,13449894030313
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,67555116314,973,41375973366,201705,67555116314-973,13886,13886,90,41375973366-201705-90,41375973366-201705-13886,90,48010875117,90,201705,48010875117-201705-973,48010875117-973,0001,05,I,43134093510007,01/06/2017,328216120,16044868233490
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,95191280131,974,52406305205,201705,95191280131-974,13886,13886,90,52406305205-201705-90,52406305205-201705-13886,90,42717352395,90,201705,42717352395-201705-974,42717352395-974,0001,05,I,43134093510007,01/06/2017,849387609,76633828930751
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,40015214251,9,20614147419,201705,40015214251-9,"10404,26","10404,26",87,20614147419-201705-87,"20614147419-201705-10404,26",87,30090249158,87,201705,30090249158-201705-9,30090249158-9,0001,05,E,67232126059076,04/06/2017,857409806,63840675276076
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,95335160979,6,76004428033,201705,95335160979-6,"10404,26","10404,26",87,76004428033-201705-87,"76004428033-201705-10404,26",87,92588903729,87,201705,92588903729-201705-6,92588903729-6,0001,05,E,67222083256640,01/06/2017,825350506,81822461641790
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,69644332825,106,98944618744,201704,69644332825-106,"7237,76","7237,76",90,98944618744-201704-90,"98944618744-201704-7237,76",90,58116887778,90,201704,58116887778-201704-106,58116887778-106,0001,05,I,43144094207821,03/05/2017,184902520,71149366621803
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,57386794645,110,61125860254,201705,57386794645-110,"7237,76","7237,76",90,61125860254-201705-90,"61125860254-201705-7237,76",90,67848357920,90,201705,67848357920-201705-110,67848357920-110,0001,05,I,43144094207821,05/06/2017,584385819,12584401761539
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,18113447907,266,98965966559,201704,18113447907-266,"5428,32","5428,32",90,98965966559-201704-90,"98965966559-201704-5428,32",90,68764053474,90,201704,68764053474-201704-266,68764053474-266,0001,03,E,67239172337306,06/06/2017,861835418,60039132213763
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,46470112887,261,44122739910,201705,46470112887-261,"3618,88","3618,88",90,44122739910-201705-90,"44122739910-201705-3618,88",90,10170268594,90,201705,10170268594-201705-261,10170268594-261,0001,03,E,67239126178244,04/06/2017,184124183,51964173598955
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,30065304824,262,92840494184,201705,30065304824-262,"5428,32","5428,32",90,92840494184-201705-90,"92840494184-201705-5428,32",90,19255739828,90,201705,19255739828-201705-262,19255739828-262,0001,03,E,67239126195069,04/06/2017,871749509,99827864437878
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,14448295238,206,34296304917,201705,14448295238-206,"5428,32","5428,32",86,34296304917-201705-86,"34296304917-201705-5428,32",86,46925230493,86,201705,46925230493-201705-206,46925230493-206,0001,03,I,43164095469563,06/06/2017,443418417,97482977899898
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,38152701636,20,76438097509,201705,38152701636-20,"10404,26","10404,26",87,76438097509-201705-87,"76438097509-201705-10404,26",87,31328476054,87,201705,31328476054-201705-20,31328476054-20,0002,05,I,42504081696767,07/06/2017,88892129,76381175526382
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,40327797320,21,48776371333,201705,40327797320-21,"10404,26","10404,26",87,48776371333-201705-87,"48776371333-201705-10404,26",87,78990481728,87,201705,78990481728-201705-21,78990481728-21,0002,05,I,42504081696767,07/06/2017,183699416,26192948863103
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,80455947268,470,16959901660,201703,80455947268-470,"5428,32","5428,32",90,16959901660-201703-90,"16959901660-201703-5428,32",90,53415018897,90,201703,53415018897-201703-470,53415018897-470,0001,03,I,42404074122700,05/06/2017,562333227,24865286175267
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,79513825856,471,79382409069,201702,79513825856-471,"4523,6","4523,6",90,79382409069-201702-90,"79382409069-201702-4523,6",90,18296423771,90,201702,18296423771-201702-471,18296423771-471,0001,03,I,42404074122700,05/06/2017,76779161,15391443061983
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,22951077177,472,57449273802,201704,22951077177-472,"5428,32","5428,32",90,57449273802-201704-90,"57449273802-201704-5428,32",90,74981163744,90,201704,74981163744-201704-472,74981163744-472,0001,03,I,42404074122700,05/06/2017,726699506,12483526452004
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,26850363960,473,77859800537,201705,26850363960-473,"5428,32","5428,32",90,77859800537-201705-90,"77859800537-201705-5428,32",90,66910886532,90,201705,66910886532-201705-473,66910886532-473,0001,03,I,42404074122700,05/06/2017,96602468,63144507215054
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,78720638057,102,42101199187,201703,78720638057-102,"7237,76","7237,76",90,42101199187-201703-90,"42101199187-201703-7237,76",90,99909943574,90,201703,99909943574-201703-102,99909943574-102,0001,05,I,43144094207821,10/04/2017,196975707,93537368631066
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,96994192479,953,47107437763,201705,96994192479-953,"8930,51","8930,51",36,47107437763-201705-36,"47107437763-201705-8930,51",36,25830824221,36,201705,25830824221-201705-953,25830824221-953,0003,03,E,67235131775393,05/06/2017,483273276,22044117320335
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,18227895478,954,64436148917,201705,18227895478-954,"5955,18","5955,18",96,64436148917-201705-96,"64436148917-201705-5955,18",96,66110397849,96,201705,66110397849-201705-954,66110397849-954,0003,03,E,67235131810180,05/06/2017,210207187,18495795478417
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,82297175103,955,19755543227,201705,82297175103-955,"9456,56","9456,56",85,19755543227-201705-85,"19755543227-201705-9456,56",85,65675799388,85,201705,65675799388-201705-955,65675799388-955,0003,03,E,67235132068308,05/06/2017,136109275,38704725882107
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,10051424407,956,84737243904,201705,10051424407-956,"15605,38","15605,38",89,84737243904-201705-89,"84737243904-201705-15605,38",89,24343848796,89,201705,24343848796-201705-956,24343848796-956,0003,03,E,67235132097550,05/06/2017,597967238,89218695510928
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,35982812275,796,31881439135,201705,35982812275-796,"9567,34","9567,34",96,31881439135-201705-96,"31881439135-201705-9567,34",96,40512703892,96,201705,40512703892-201705-796,40512703892-796,0001,03,I,42483080136539,01/06/2017,148462348,92119260969291
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,56744024839,797,76091162724,201705,56744024839-797,"9567,34","9567,34",96,76091162724-201705-96,"76091162724-201705-9567,34",96,77728418331,96,201705,77728418331-201705-797,77728418331-797,0001,03,I,42483080136539,01/06/2017,780003676,40554573393314
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,25136458158,798,19088326987,201705,25136458158-798,"4677,52","4677,52",96,19088326987-201705-96,"19088326987-201705-4677,52",96,62596378403,96,201705,62596378403-201705-798,62596378403-798,0001,03,I,42483080136539,01/06/2017,692251497,13027968850056
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,15088466650,800,28761700467,201705,15088466650-800,"8697,26","8697,26",96,28761700467-201705-96,"28761700467-201705-8697,26",96,93027597843,96,201705,93027597843-201705-800,93027597843-800,0001,03,I,42483080136539,01/06/2017,71889049,52120900856803
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,39674807008,801,87596339029,201705,39674807008-801,"9229,74","9229,74",96,87596339029-201705-96,"87596339029-201705-9229,74",96,30052130006,96,201705,30052130006-201705-801,30052130006-801,0001,03,I,42483080136539,01/06/2017,325478018,58446342033419
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,27029116565,802,78204537141,201705,27029116565-802,"8008,15","8008,15",96,78204537141-201705-96,"78204537141-201705-8008,15",96,68082815786,96,201705,68082815786-201705-802,68082815786-802,0001,03,I,42483080136539,01/06/2017,286082357,24983338003242
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,95966374992,809,42541065186,201705,95966374992-809,"8770,35","8770,35",96,42541065186-201705-96,"42541065186-201705-8770,35",96,31775999956,96,201705,31775999956-201705-809,31775999956-809,0001,03,I,42483080136539,01/06/2017,519038098,75148063387555
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,66426026129,101,41952690795,201702,66426026129-101,"7237,76","7237,76",90,41952690795-201702-90,"41952690795-201702-7237,76",90,25451002147,90,201702,25451002147-201702-101,25451002147-101,0001,05,I,43144094207821,10/04/2017,680343647,94390866980601
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,35744331332,765,95133417417,201703,35744331332-765,"3618,88","3618,88",90,95133417417-201703-90,"95133417417-201703-3618,88",90,77065321131,90,201703,77065321131-201703-765,77065321131-765,0001,05,I,42489080147803,29/05/2017,71739797,20558978763759
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,35875687012,766,57921280062,201704,35875687012-766,"3618,88","3618,88",90,57921280062-201704-90,"57921280062-201704-3618,88",90,28200190606,90,201704,28200190606-201704-766,28200190606-766,0001,05,I,42489080147803,29/05/2017,536675735,88816587683498
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,16145961039,762,25653365995,201703,16145961039-762,"8930,51","8930,51",12,25653365995-201703-12,"25653365995-201703-8930,51",12,79850541936,12,201703,79850541936-201703-762,79850541936-762,0001,05,I,42489080147803,29/05/2017,768117401,81698298981938
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,76945810809,114,40860153876,201705,76945810809-114,"5428,32","5428,32",91,40860153876-201705-91,"40860153876-201705-5428,32",91,49049685029,91,201705,49049685029-201705-114,49049685029-114,0001,05,I,43154095045130,01/06/2017,795116351,75824075645302
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,56545237460,414,69032144163,201705,56545237460-414,"3257,04","3257,04",86,69032144163-201705-86,"69032144163-201705-3257,04",86,64670494551,86,201705,64670494551-201705-414,64670494551-414,0002,05,I,42364070406808,05/06/2017,985176947,92669623414693
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,19961721582,43,93093198431,201705,19961721582-43,"3618,88","3618,88",90,93093198431-201705-90,"93093198431-201705-3618,88",90,11672945281,90,201705,11672945281-201705-43,11672945281-43,0002,05,E,67237126023940,04/06/2017,84953939,19158309910491
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,13888693030,564,97783040486,201705,13888693030-564,"5428,32","5428,32",90,97783040486-201705-90,"97783040486-201705-5428,32",90,59664345845,90,201705,59664345845-201705-564,59664345845-564,0002,05,E,67232127826571,05/06/2017,101087853,29079189387470
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,76047261913,550,10098642398,201705,76047261913-550,"1357,08","1357,08",90,10098642398-201705-90,"10098642398-201705-1357,08",90,62473786587,90,201705,62473786587-201705-550,62473786587-550,0001,05,I,43034085672342,05/06/2017,961946398,97786218496845
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,64728613433,44,94685469268,201705,64728613433-44,"1809,44","1809,44",90,94685469268-201705-90,"94685469268-201705-1809,44",90,49448218889,90,201705,49448218889-201705-44,49448218889-44,0002,05,E,67237126027562,04/06/2017,754754798,66620424114162
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,63457539526,563,34587522627,201705,63457539526-563,"2261,8","2261,8",90,34587522627-201705-90,"34587522627-201705-2261,8",90,40869205717,90,201705,40869205717-201705-563,40869205717-563,0002,05,E,67232127806779,05/06/2017,887507096,64128956687119
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,48456192461,551,86483356957,201705,48456192461-551,"3166,52","3166,52",90,86483356957-201705-90,"86483356957-201705-3166,52",90,61562273766,90,201705,61562273766-201705-551,61562273766-551,0001,05,I,43034085672342,05/06/2017,415585229,99047395992064
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,92744856140,188,24615218988,201705,92744856140-188,"10002,82","10002,82",96,24615218988-201705-96,"24615218988-201705-10002,82",96,75840238177,96,201705,75840238177-201705-188,75840238177-188,0001,05,I,43138093898311,01/06/2017,288677356,64586510250868
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,49411767734,466,64155105136,201704,49411767734-466,"3618,88","3618,88",91,64155105136-201704-91,"64155105136-201704-3618,88",91,85631315169,91,201704,85631315169-201704-466,85631315169-466,0001,05,I,42449077428273,03/05/2017,962245178,83655824832224
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,25279368690,477,80907936308,201705,25279368690-477,"10404,26","10404,26",87,80907936308-201705-87,"80907936308-201705-10404,26",87,39927478069,87,201705,39927478069-201705-477,39927478069-477,0001,05,I,42449077428273,01/06/2017,308091397,43711816296762
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,12786844065,478,44433563661,201705,12786844065-478,"10404,26","10404,26",87,44433563661-201705-87,"44433563661-201705-10404,26",87,16050668063,87,201705,16050668063-201705-478,16050668063-478,0001,05,I,42449077428273,01/06/2017,329131779,16146551819044
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,87815319141,185,86402478679,201705,87815319141-185,"11960,32","11960,32",96,86402478679-201705-96,"86402478679-201705-11960,32",96,79038257529,96,201705,79038257529-201705-185,79038257529-185,0001,05,I,43138093898311,01/06/2017,638586540,43509094478153
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,70386805263,161,88241416876,201705,70386805263-161,"5428,32","5428,32",91,88241416876-201705-91,"88241416876-201705-5428,32",91,51117915275,91,201705,51117915275-201705-161,51117915275-161,0001,05,I,43156094839409,01/06/2017,935256442,59965920893175
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,11771157805,30,61290438414,201705,11771157805-30,"5428,32","5428,32",91,61290438414-201705-91,"61290438414-201705-5428,32",91,36391843637,91,201705,36391843637-201705-30,36391843637-30,0002,05,E,67224080511066,01/06/2017,68116812,59678741705088
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,32403879348,191,11757454202,201705,32403879348-191,"9047,2","9047,2",90,11757454202-201705-90,"11757454202-201705-9047,2",90,83464689347,90,201705,83464689347-201705-191,83464689347-191,0001,05,I,42385072351454,05/06/2017,799527176,71660480634723
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,60703079879,108,50339608340,201704,60703079879-108,"6658,73","6658,73",87,50339608340-201704-87,"50339608340-201704-6658,73",87,12058084740,87,201704,12058084740-201704-108,12058084740-108,0001,05,I,43197098097157,05/06/2017,518158819,46984252318121
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,13022842177,109,24795965388,201705,13022842177-109,"6658,73","6658,73",87,24795965388-201705-87,"24795965388-201705-6658,73",87,15442206969,87,201705,15442206969-201705-109,15442206969-109,0001,05,I,43197098097457,05/06/2017,785552104,94865633974322
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,68027824383,84,65555557192,201705,68027824383-84,"5428,32","5428,32",86,65555557192-201705-86,"65555557192-201705-5428,32",86,90150098729,86,201705,90150098729-201705-84,90150098729-84,0004,03,I,42519082980501,05/06/2017,401789946,29956885709842
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,53769719017,117,44074501834,201705,53769719017-117,"10404,26","10404,26",87,44074501834-201705-87,"44074501834-201705-10404,26",87,65976811361,87,201705,65976811361-201705-117,65976811361-117,0003,05,I,43180097067467,02/06/2017,971294246,22841515063438
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,40730154615,547,57369815742,201703,40730154615-547,"5428,32","5428,32",86,57369815742-201703-86,"57369815742-201703-5428,32",86,44525902432,86,201703,44525902432-201703-547,44525902432-547,0004,03,E,67184421882452,30/04/2017,180475855,42969100712888
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,74494552904,597,68430886546,201705,74494552904-597,"3618,88","3618,88",90,68430886546-201705-90,"68430886546-201705-3618,88",90,62191003105,90,201705,62191003105-201705-597,62191003105-597,0004,03,E,67234125967931,04/06/2017,21638957,27203265274185
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,83817301000,598,96430148195,201705,83817301000-598,"3618,88","3618,88",90,96430148195-201705-90,"96430148195-201705-3618,88",90,90456389205,90,201705,90456389205-201705-598,90456389205-598,0004,03,E,67234125973642,04/06/2017,438698720,44292217885678
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,18388166796,574,81950413163,201704,18388166796-574,"5428,32","5428,32",86,81950413163-201704-86,"81950413163-201704-5428,32",86,64791040911,86,201704,64791040911-201704-574,64791040911-574,0004,03,E,67184518083712,04/05/2017,724361844,18051474438358
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,46307076928,576,37060306597,201704,46307076928-576,"3618,88","3618,88",91,37060306597-201704-91,"37060306597-201704-3618,88",91,75153223418,91,201704,75153223418-201704-576,75153223418-576,0004,03,E,67184518446371,04/05/2017,670732373,12507771565740
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,32760647527,577,24757665988,201704,32760647527-577,"3618,88","3618,88",90,24757665988-201704-90,"24757665988-201704-3618,88",90,93520230163,90,201704,93520230163-201704-577,93520230163-577,0004,03,E,67184518462784,04/05/2017,810493263,75133002275034
201705,21JUN_INTEGRATION_BOREAL_OSSIMRA_SHIPMENT__21JUN2017,48115327803,578,32796087045,201704,48115327803-578,"3618,88","3618,88",90,32796087045-201704-90,"32796087045-201704-3618,88",90,89251537114,90,201704,89251537114-201704-578,89251537114-578,0004,03,E,67184518473505,04/05/2017,669935804,54872229562530
