day,email,order,qty,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales
02/07/2023,user332545705@email.com,55477216827,134,1.383.400.000,-38.412.000,0,1.344.988.000,11.880.000,0,0,0,1.356.868.000
03/07/2023,user380186735@email.com,55477216830,106,1.029.300.000,-16.947.000,0,1.012.353.000,3.960.000,0,0,0,1.016.313.000
04/07/2023,user401908025@email.com,55477216833,112,1.011.100.000,-17.885.000,0,993.215.000,990.000,0,0,0,994.205.000
05/07/2023,user220894220@email.com,55477216836,94,895.800.000,-16.164.000,0,879.636.000,6.930.000,0,0,12.474.000,899.040.000
06/07/2023,user331966475@email.com,55477216839,97,879.200.000,-12.550.000,0,866.650.000,3.960.000,0,0,3.846.150,874.456.150
07/07/2023,user22381740@email.com,55477216842,109,1.086.400.000,-14.837.000,0,1.071.563.000,8.910.000,0,0,0,1.080.473.000
08/07/2023,user388424190@email.com,55477216845,110,1.107.400.000,-23.801.000,0,1.083.599.000,5.940.000,0,0,0,1.089.539.000
09/07/2023,user111891705@email.com,55477216848,121,1.210.000.000,-18.661.000,0,1.191.339.000,4.950.000,0,0,0,1.196.289.000
10/07/2023,user275690020@email.com,55477216851,100,1.035.300.000,-21.956.000,-17.400.000,995.944.000,1.980.000,0,0,0,997.924.000
11/07/2023,user368834350@email.com,55477216854,113,1.128.000.000,-18.402.000,0,1.109.598.000,7.920.000,0,0,0,1.117.518.000
12/07/2023,user218181505@email.com,55477216857,99,1.018.400.000,-37.178.000,0,981.222.000,5.940.000,0,0,0,987.162.000
13/07/2023,user50032785@email.com,55477216860,102,1.052.300.000,-24.507.000,0,1.027.793.000,3.960.000,0,0,0,1.031.753.000
14/07/2023,user213843115@email.com,55477216863,119,1.349.600.000,-32.380.000,0,1.317.220.000,4.950.000,0,0,0,1.322.170.000
15/07/2023,user20439550@email.com,55477216866,121,1.206.800.000,-30.772.000,0,1.176.028.000,7.920.000,0,0,0,1.183.948.000
16/07/2023,user392473445@email.com,55477216869,125,1.364.300.000,-28.691.000,0,1.335.609.000,8.910.000,0,0,0,1.344.519.000
17/07/2023,user142005015@email.com,55477216872,115,1.177.200.000,-41.577.000,0,1.135.623.000,8.910.000,0,0,0,1.144.533.000
18/07/2023,user28141995@email.com,55477216875,127,1.299.500.000,-40.506.000,0,1.258.994.000,6.930.000,0,0,0,1.265.924.000
19/07/2023,user158836100@email.com,55477216878,105,976.000.000,-22.089.000,0,953.911.000,5.940.000,0,0,0,959.851.000
20/07/2023,user90874035@email.com,55477216881,90,854.100.000,-23.465.000,0,830.635.000,2.970.000,0,0,0,833.605.000
21/07/2023,user332398345@email.com,55477216884,76,771.800.000,-20.959.000,0,750.841.000,2.970.000,0,0,0,753.811.000
22/07/2023,user345138450@email.com,55477216887,120,1.195.700.000,-28.453.000,0,1.167.247.000,5.940.000,0,0,0,1.173.187.000
23/07/2023,user50969495@email.com,55477216890,135,1.368.500.000,-23.809.000,-64.900.000,1.279.791.000,7.920.000,0,0,0,1.287.711.000
24/07/2023,user242173460@email.com,55477216893,133,1.294.800.000,-30.540.000,0,1.264.260.000,7.920.000,0,0,0,1.272.180.000
25/07/2023,user118630435@email.com,55477216896,110,1.126.400.000,-26.422.000,0,1.099.978.000,990.000,0,0,0,1.100.968.000
26/07/2023,user49673195@email.com,55477216899,119,1.707.700.000,-19.056.000,0,1.688.644.000,2.970.000,0,0,0,1.691.614.000
27/07/2023,user181076615@email.com,55477216902,129,1.378.800.000,-30.985.000,0,1.347.815.000,990.000,0,0,0,1.348.805.000
28/07/2023,user376009905@email.com,55477216905,123,1.352.700.000,-37.401.000,-5.900.000,1.309.399.000,2.970.000,0,0,0,1.312.369.000
29/07/2023,user138571255@email.com,55477216908,150,1.510.100.000,-39.126.000,-13.900.000,1.457.074.000,4.950.000,0,0,0,1.462.024.000
30/07/2023,user216246015@email.com,55477216911,141,1.537.200.000,-44.845.000,0,1.492.355.000,8.910.000,0,0,0,1.501.265.000
31/07/2023,user259983435@email.com,55477216914,140,1.453.200.000,-28.349.000,-14.500.000,1.410.351.000,5.940.000,0,0,0,1.416.291.000
01/08/2023,user3098405@email.com,55477216917,148,1.613.000.000,-50.055.000,-14.900.000,1.548.045.000,8.910.000,0,0,0,1.556.955.000
02/08/2023,user149181270@email.com,55477216920,133,1.395.600.000,-52.739.000,0,1.342.861.000,7.920.000,0,0,0,1.350.781.000
03/08/2023,user297250345@email.com,55477216923,158,1.704.300.000,-52.099.000,-11.900.000,1.640.301.000,15.840.000,0,0,0,1.656.141.000
04/08/2023,user318903730@email.com,55477216926,135,1.515.900.000,-48.438.000,0,1.467.462.000,8.910.000,0,0,0,1.476.372.000
05/08/2023,user288262285@email.com,55477216929,132,1.384.600.000,-21.701.000,0,1.362.899.000,4.950.000,0,0,0,1.367.849.000
06/08/2023,user86928620@email.com,55477216932,123,1.389.400.000,-28.377.000,-19.500.000,1.341.523.000,9.900.000,0,0,0,1.351.423.000
07/08/2023,user251895105@email.com,55477216935,110,1.208.800.000,-23.858.000,0,1.184.942.000,10.890.000,0,0,0,1.195.832.000
08/08/2023,user37614255@email.com,55477216938,127,1.349.000.000,-27.585.000,0,1.321.415.000,12.870.000,0,0,0,1.334.285.000
09/08/2023,user56462485@email.com,55477216941,125,1.268.600.000,-37.197.000,0,1.231.403.000,6.930.000,0,0,0,1.238.333.000
10/08/2023,user168835275@email.com,55477216944,105,1.111.600.000,-27.028.000,0,1.084.572.000,10.890.000,0,0,0,1.095.462.000
11/08/2023,user345003090@email.com,55477216947,131,1.505.300.000,-43.153.000,-15.000.000,1.447.147.000,14.850.000,0,0,0,1.461.997.000
12/08/2023,user57332145@email.com,55477216950,131,1.378.000.000,-45.286.000,0,1.332.714.000,7.920.000,0,0,0,1.340.634.000
13/08/2023,user227588925@email.com,55477216953,140,1.592.800.000,-55.149.000,0,1.537.651.000,8.910.000,0,0,0,1.546.561.000
14/08/2023,user36988735@email.com,55477216956,111,1.210.100.000,-28.498.000,0,1.181.602.000,10.890.000,0,0,0,1.192.492.000
15/08/2023,user29134260@email.com,55477216959,114,1.284.700.000,-33.749.000,0,1.250.951.000,11.880.000,0,0,0,1.262.831.000
16/08/2023,user155070265@email.com,55477216962,91,1.039.500.000,-19.911.000,0,1.019.589.000,7.920.000,0,0,0,1.027.509.000
17/08/2023,user380035165@email.com,55477216965,96,1.071.900.000,-32.381.000,-19.000.000,1.020.519.000,4.950.000,0,0,0,1.025.469.000
18/08/2023,user122577725@email.com,55477216968,90,1.092.900.000,-24.228.000,0,1.068.672.000,3.960.000,0,0,0,1.072.632.000
19/08/2023,user155074655@email.com,55477216971,112,1.344.600.000,-26.703.000,0,1.317.897.000,5.940.000,0,0,0,1.323.837.000
20/08/2023,user84473625@email.com,55477216974,105,1.262.300.000,-38.599.000,0,1.223.701.000,990.000,0,0,0,1.224.691.000
21/08/2023,user345399855@email.com,55477216977,127,1.448.600.000,-48.795.000,0,1.399.805.000,2.970.000,0,0,0,1.402.775.000
22/08/2023,user231318235@email.com,55477216980,86,857.300.000,-15.416.000,0,841.884.000,4.950.000,0,0,0,846.834.000
23/08/2023,user103426260@email.com,55477216983,90,953.300.000,-34.659.000,0,918.641.000,0,0,0,0,918.641.000
24/08/2023,user244396110@email.com,55477216986,83,902.700.000,-23.640.000,0,879.060.000,6.930.000,0,0,0,885.990.000
25/08/2023,user327029855@email.com,55477216989,94,1.005.100.000,-19.362.000,0,985.738.000,2.970.000,0,0,0,988.708.000
26/08/2023,user321981985@email.com,55477216992,105,1.172.200.000,-27.943.000,0,1.144.257.000,4.950.000,0,0,0,1.149.207.000
27/08/2023,user226453080@email.com,55477216995,104,1.142.000.000,-25.864.000,0,1.116.136.000,3.960.000,0,0,0,1.120.096.000
28/08/2023,user150508425@email.com,55477216998,111,1.383.500.000,-24.505.000,0,1.358.995.000,7.920.000,0,0,0,1.366.915.000
29/08/2023,user1773005@email.com,55477217001,101,1.385.000.000,-35.692.000,-31.500.000,1.317.808.000,3.960.000,0,0,0,1.321.768.000
30/08/2023,user157741845@email.com,55477217004,101,1.100.700.000,-19.754.000,0,1.080.946.000,6.930.000,0,0,0,1.087.876.000
31/08/2023,user181118535@email.com,55477217007,98,1.110.500.000,-16.095.000,0,1.094.405.000,4.950.000,0,0,0,1.099.355.000
01/09/2023,user382327140@email.com,55477217010,106,1.273.000.000,-21.426.000,0,1.251.574.000,2.970.000,0,0,0,1.254.544.000
02/09/2023,user305348605@email.com,55477217013,141,1.503.000.000,-39.316.000,0,1.463.684.000,3.960.000,0,0,0,1.467.644.000
03/09/2023,user76993250@email.com,55477217016,142,1.493.900.000,-39.777.000,0,1.454.123.000,2.970.000,0,0,0,1.457.093.000
04/09/2023,user158835190@email.com,55477217019,114,1.281.000.000,-27.790.000,-13.800.000,1.239.410.000,3.960.000,0,0,0,1.243.370.000
05/09/2023,user213176730@email.com,55477217022,78,957.700.000,-24.893.000,0,932.807.000,2.970.000,0,0,0,935.777.000
06/09/2023,user390088900@email.com,55477217025,110,1.260.000.000,-33.739.000,0,1.226.261.000,3.960.000,0,0,0,1.230.221.000
07/09/2023,user310662375@email.com,55477217028,111,1.319.200.000,-27.498.000,0,1.291.702.000,5.940.000,0,0,0,1.297.642.000
08/09/2023,user370392000@email.com,55477217031,98,1.238.200.000,-40.797.000,0,1.197.403.000,5.940.000,0,0,0,1.203.343.000
09/09/2023,user125303905@email.com,55477217034,102,1.135.200.000,-16.227.000,0,1.118.973.000,2.970.000,0,0,0,1.121.943.000
10/09/2023,user40820925@email.com,55477217037,132,1.582.200.000,-53.164.000,0,1.529.036.000,7.920.000,0,0,12.058.200,1.549.014.200
11/09/2023,user144855485@email.com,55477217040,119,1.390.500.000,-29.246.000,-34.200.000,1.327.054.000,8.910.000,0,0,24.241.140,1.360.205.140
12/09/2023,user26998750@email.com,55477217043,97,1.124.200.000,-21.006.000,0,1.103.194.000,2.970.000,0,0,14.241.150,1.120.405.150
13/09/2023,user257096625@email.com,55477217046,102,1.292.000.000,-38.958.000,0,1.253.042.000,5.940.000,0,0,6.237.000,1.265.219.000
14/09/2023,user149423555@email.com,55477217049,120,1.378.600.000,-27.042.000,0,1.351.558.000,2.970.000,0,0,0,1.354.528.000
15/09/2023,user211120245@email.com,55477217052,109,1.451.400.000,-31.359.000,0,1.420.041.000,3.960.000,0,0,0,1.424.001.000
16/09/2023,user149156210@email.com,55477217055,92,1.120.800.000,-22.058.000,0,1.098.742.000,5.940.000,0,0,0,1.104.682.000
17/09/2023,user168235570@email.com,55477217058,96,1.407.300.000,-35.048.000,0,1.372.252.000,4.950.000,0,0,0,1.377.202.000
18/09/2023,user141828165@email.com,55477217061,79,1.051.300.000,-40.167.000,0,1.011.133.000,5.940.000,0,0,0,1.017.073.000
19/09/2023,user371295745@email.com,55477217064,91,1.081.300.000,-15.550.000,0,1.065.750.000,3.960.000,0,0,0,1.069.710.000
20/09/2023,user265729655@email.com,55477217067,99,1.284.800.000,-15.120.000,0,1.269.680.000,4.950.000,0,0,0,1.274.630.000
21/09/2023,user395676880@email.com,55477217070,93,1.177.600.000,-35.560.000,0,1.142.040.000,2.970.000,0,0,0,1.145.010.000
22/09/2023,user99415420@email.com,55477217073,76,841.500.000,-18.613.000,0,822.887.000,3.960.000,0,0,0,826.847.000
23/09/2023,user186103755@email.com,55477217076,99,1.325.200.000,-38.207.000,0,1.286.993.000,5.940.000,0,0,0,1.292.933.000
24/09/2023,user364421070@email.com,55477217079,75,1.022.000.000,-18.818.000,0,1.003.182.000,4.950.000,0,0,0,1.008.132.000
25/09/2023,user34423000@email.com,55477217082,90,1.221.200.000,-18.606.000,0,1.202.594.000,990.000,0,0,0,1.203.584.000
26/09/2023,user56662895@email.com,55477217085,86,1.169.100.000,-33.793.000,0,1.135.307.000,3.960.000,0,0,0,1.139.267.000
27/09/2023,user64952645@email.com,55477217088,87,1.100.100.000,-23.536.000,0,1.076.564.000,4.950.000,0,0,0,1.081.514.000
28/09/2023,user63914225@email.com,55477217091,86,1.320.100.000,-57.356.000,0,1.262.744.000,0,0,0,0,1.262.744.000
29/09/2023,user349683460@email.com,55477217094,82,1.061.300.000,-24.252.000,-12.900.000,1.024.148.000,6.930.000,0,0,0,1.031.078.000
30/09/2023,user99542940@email.com,55477217097,96,1.149.400.000,-25.754.000,0,1.123.646.000,990.000,0,0,0,1.124.636.000
01/10/2023,user358871885@email.com,55477217100,101,1.325.500.000,-43.503.000,0,1.281.997.000,6.930.000,0,0,0,1.288.927.000
02/10/2023,user92178225@email.com,55477217103,111,1.485.600.000,-31.166.000,0,1.454.434.000,2.970.000,0,0,0,1.457.404.000
03/10/2023,user248877195@email.com,55477217106,86,1.225.300.000,-17.536.000,0,1.207.764.000,5.940.000,0,0,0,1.213.704.000
04/10/2023,user60856905@email.com,55477217109,75,968.500.000,-13.187.000,0,955.313.000,4.950.000,0,0,0,960.263.000
05/10/2023,user298758175@email.com,55477217112,99,1.422.500.000,-18.414.000,0,1.404.086.000,6.930.000,0,0,0,1.411.016.000
06/10/2023,user247482850@email.com,55477217115,93,1.228.000.000,-21.720.000,0,1.206.280.000,3.960.000,0,0,0,1.210.240.000
07/10/2023,user275610225@email.com,55477217118,83,1.130.900.000,-25.437.000,0,1.105.463.000,2.970.000,0,0,0,1.108.433.000
08/10/2023,user372721645@email.com,55477217121,103,1.526.000.000,-29.149.000,0,1.496.851.000,8.910.000,0,0,0,1.505.761.000
09/10/2023,user260117750@email.com,55477217124,99,1.498.500.000,-31.331.000,0,1.467.169.000,990.000,0,0,0,1.468.159.000
10/10/2023,user318422095@email.com,55477217127,76,1.039.300.000,-23.891.000,-19.000.000,996.409.000,6.930.000,0,0,0,1.003.339.000
11/10/2023,user202059010@email.com,55477217130,87,1.289.000.000,-15.331.000,0,1.273.669.000,2.970.000,0,0,0,1.276.639.000
12/10/2023,user279594635@email.com,55477217133,81,1.269.700.000,-28.836.000,0,1.240.864.000,2.970.000,0,0,0,1.243.834.000
13/10/2023,user334540500@email.com,55477217136,74,1.102.000.000,-23.656.000,0,1.078.344.000,2.970.000,0,0,0,1.081.314.000
14/10/2023,user245313460@email.com,55477217139,55,901.700.000,-20.535.000,0,881.165.000,2.970.000,0,0,0,884.135.000
15/10/2023,user60392495@email.com,55477217142,73,1.459.300.000,-28.760.000,0,1.430.540.000,2.970.000,0,0,0,1.433.510.000
16/10/2023,user240929145@email.com,55477217145,93,1.515.300.000,-39.738.000,0,1.475.562.000,7.920.000,0,0,0,1.483.482.000
17/10/2023,user347280250@email.com,55477217148,89,1.494.100.000,-16.432.000,0,1.477.668.000,7.920.000,0,0,0,1.485.588.000
18/10/2023,user400628850@email.com,55477217151,62,1.028.100.000,-14.947.000,0,1.013.153.000,7.920.000,0,0,0,1.021.073.000
19/10/2023,user238864240@email.com,55477217154,72,1.241.100.000,-20.207.000,0,1.220.893.000,1.980.000,0,0,0,1.222.873.000
20/10/2023,user172500810@email.com,55477217157,84,1.454.500.000,-18.520.000,0,1.435.980.000,5.940.000,0,0,0,1.441.920.000
21/10/2023,user214214735@email.com,55477217160,95,1.822.300.000,-27.925.000,0,1.794.375.000,9.900.000,0,0,0,1.804.275.000
22/10/2023,user290597385@email.com,55477217163,77,1.223.000.000,-25.735.000,0,1.197.265.000,5.940.000,0,0,0,1.203.205.000
23/10/2023,user329727920@email.com,55477217166,71,1.268.800.000,-26.737.000,-12.900.000,1.229.163.000,1.980.000,0,0,0,1.231.143.000
24/10/2023,user226947825@email.com,55477217169,75,1.146.300.000,-8.421.000,0,1.137.879.000,3.960.000,0,0,0,1.141.839.000
25/10/2023,user380793715@email.com,55477217172,89,1.503.600.000,-38.998.000,0,1.464.602.000,4.950.000,0,0,0,1.469.552.000
26/10/2023,user375646305@email.com,55477217175,66,1.164.700.000,-22.513.000,0,1.142.187.000,4.950.000,0,0,0,1.147.137.000
27/10/2023,user278112995@email.com,55477217178,60,833.100.000,-22.428.000,-29.000.000,781.672.000,2.970.000,0,0,0,784.642.000
28/10/2023,user82636975@email.com,55477217181,78,1.192.400.000,-12.277.000,-19.900.000,1.160.223.000,2.970.000,0,0,0,1.163.193.000
29/10/2023,user193831840@email.com,55477217184,78,1.352.700.000,-37.560.000,0,1.315.140.000,990.000,0,0,0,1.316.130.000
30/10/2023,user65888015@email.com,55477217187,73,1.221.600.000,-18.156.000,0,1.203.444.000,6.930.000,0,0,0,1.210.374.000
31/10/2023,user213710140@email.com,55477217190,81,1.423.700.000,-18.792.000,0,1.404.908.000,5.940.000,0,0,0,1.410.848.000
01/11/2023,user356708145@email.com,55477217193,78,1.294.600.000,-19.997.000,0,1.274.603.000,4.950.000,0,0,0,1.279.553.000
02/11/2023,user298912600@email.com,55477217196,81,1.477.600.000,-28.462.000,0,1.449.138.000,1.980.000,0,0,0,1.451.118.000
03/11/2023,user23466145@email.com,55477217199,74,1.242.200.000,-25.991.000,0,1.216.209.000,6.930.000,0,0,0,1.223.139.000
04/11/2023,user80011160@email.com,55477217202,91,1.538.100.000,-25.047.000,0,1.513.053.000,8.910.000,0,0,0,1.521.963.000
05/11/2023,user255037815@email.com,55477217205,86,1.445.200.000,-30.158.000,0,1.415.042.000,6.930.000,0,0,0,1.421.972.000
06/11/2023,user3263020@email.com,55477217208,75,1.320.100.000,-22.481.000,0,1.297.619.000,8.910.000,0,0,0,1.306.529.000
07/11/2023,user348009580@email.com,55477217211,102,1.534.900.000,-27.081.000,0,1.507.819.000,6.930.000,0,0,0,1.514.749.000
08/11/2023,user398655335@email.com,55477217214,115,1.952.500.000,-24.676.000,0,1.927.824.000,3.960.000,0,0,0,1.931.784.000
09/11/2023,user309355600@email.com,55477217217,113,2.082.400.000,-25.856.000,0,2.056.544.000,4.950.000,0,0,0,2.061.494.000
10/11/2023,user373337180@email.com,55477217220,112,1.900.600.000,-32.272.000,0,1.868.328.000,7.920.000,0,0,0,1.876.248.000
11/11/2023,user171950735@email.com,55477217223,96,1.735.800.000,-20.755.000,0,1.715.045.000,4.950.000,0,0,0,1.719.995.000
12/11/2023,user387712160@email.com,55477217226,113,1.845.600.000,-38.968.000,0,1.806.632.000,2.970.000,0,0,0,1.809.602.000
13/11/2023,user102007740@email.com,55477217229,88,1.518.600.000,-29.845.000,0,1.488.755.000,2.970.000,0,0,0,1.491.725.000
14/11/2023,user177978890@email.com,55477217232,107,1.857.800.000,-48.797.000,0,1.809.003.000,9.900.000,0,0,0,1.818.903.000
15/11/2023,user323613365@email.com,55477217235,100,1.697.300.000,-41.281.000,0,1.656.019.000,5.940.000,0,0,0,1.661.959.000
16/11/2023,user112533095@email.com,55477217238,78,1.289.100.000,-20.366.000,0,1.268.734.000,2.970.000,0,0,0,1.271.704.000
17/11/2023,user327042045@email.com,55477217241,96,1.397.200.000,-13.660.000,0,1.383.540.000,3.960.000,0,0,0,1.387.500.000
18/11/2023,user27491800@email.com,55477217244,106,1.914.900.000,-40.341.000,0,1.874.559.000,8.910.000,0,0,0,1.883.469.000
19/11/2023,user35625615@email.com,55477217247,98,1.798.200.000,-56.581.000,0,1.741.619.000,5.940.000,0,0,0,1.747.559.000
20/11/2023,user326299615@email.com,55477217250,124,2.327.500.000,-54.561.000,0,2.272.939.000,6.930.000,0,0,0,2.279.869.000
21/11/2023,user1222615@email.com,55477217253,90,1.503.800.000,-38.263.000,0,1.465.537.000,4.950.000,0,0,0,1.470.487.000
22/11/2023,user161783045@email.com,55477217256,94,1.664.800.000,-60.460.000,0,1.604.340.000,4.950.000,0,0,0,1.609.290.000
23/11/2023,user77717375@email.com,55477217259,89,1.452.000.000,-21.462.000,0,1.430.538.000,1.980.000,0,0,0,1.432.518.000
24/11/2023,user51319455@email.com,55477217262,89,1.670.200.000,-67.652.000,0,1.602.548.000,4.950.000,0,0,0,1.607.498.000
25/11/2023,user282547355@email.com,55477217265,86,1.632.600.000,-46.377.000,0,1.586.223.000,7.920.000,0,0,0,1.594.143.000
26/11/2023,user97039180@email.com,55477217268,91,1.678.000.000,-46.220.000,-29.000.000,1.602.780.000,4.950.000,0,0,0,1.607.730.000
27/11/2023,user70615185@email.com,55477217271,84,1.461.000.000,-35.872.000,0,1.425.128.000,1.980.000,0,0,0,1.427.108.000
28/11/2023,user120160820@email.com,55477217274,106,1.955.100.000,-31.027.000,0,1.924.073.000,9.900.000,0,0,0,1.933.973.000
29/11/2023,user284063970@email.com,55477217277,107,1.849.100.000,-45.072.000,0,1.804.028.000,6.930.000,0,0,0,1.810.958.000
30/11/2023,user21309840@email.com,55477217280,61,978.000.000,-7.291.000,0,970.709.000,990.000,0,0,0,971.699.000
